"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 01- 11","1,585.94","1,591.78","1,595.59","1,578.56","","0.35%"
"2023- 01- 10","1,580.34","1,575.26","1,594.07","1,574.75","","-0.19%"
"2023- 01- 09","1,583.39","1,557.72","1,583.39","1,554.17","","2.72%"
"2023- 01- 06","1,541.46","1,513.75","1,547.30","1,513.50","","1.61%"
"2023- 01- 05","1,517.06","1,518.08","1,530.27","1,510.96","","0.49%"
"2023- 01- 04","1,509.69","1,470.80","1,514.52","1,469.79","","2.08%"
"2023- 01- 03","1,478.94","1,483.76","1,485.80","1,450.98","","-0.10%"
"2023- 01- 02","1,480.46","1,495.20","1,501.05","1,478.94","","-0.55%"
"2022- 12- 29","1,488.59","1,506.89","1,510.70","1,488.08","","-1.88%"
"2022- 12- 28","1,517.06","1,527.99","1,529.51","1,515.79","","-1.27%"
"2022- 12- 27","1,536.63","1,532.82","1,539.17","1,527.99","","0.78%"
"2022- 12- 26","1,524.68","1,522.40","1,526.46","1,517.57","","0.17%"
"2022- 12- 23","1,522.14","1,531.80","1,536.63","1,520.62","","-1.84%"
"2022- 12- 22","1,550.61","1,536.88","1,551.62","1,533.83","","1.35%"
"2022- 12- 21","1,530.02","1,543.24","1,543.49","1,528.50","","-0.30%"
"2022- 12- 20","1,534.60","1,542.47","1,547.56","1,528.50","","-0.80%"
"2022- 12- 19","1,547.05","1,548.07","1,555.44","1,542.22","","0.10%"
"2022- 12- 16","1,545.52","1,533.83","1,551.12","1,532.56","","-0.69%"
"2022- 12- 15","1,556.20","1,571.19","1,575.77","1,554.42","","-1.69%"
"2022- 12- 14","1,582.89","1,571.19","1,585.17","1,571.19","","1.01%"
"2022- 12- 13","1,567.13","1,575.26","1,576.79","1,560.01","","0.08%"
"2022- 12- 12","1,565.86","1,566.37","1,570.69","1,561.79","","-0.84%"
"2022- 12- 09","1,579.07","1,567.89","1,579.33","1,560.27","","1.19%"
"2022- 12- 08","1,560.52","1,562.08","1,562.67","1,548.35","","0.15%"
"2022- 12- 07","1,558.14","1,563.01","1,568.49","1,557.84","","-0.56%"
"2022- 12- 06","1,566.89","1,572.92","1,584.13","1,565.71","","-1.43%"
"2022- 12- 05","1,589.65","1,599.93","1,603.44","1,583.95","","-0.20%"
"2022- 12- 02","1,592.77","1,622.60","1,622.60","1,592.52","","-2.51%"
"2022- 12- 01","1,633.73","1,643.59","1,648.14","1,626.90","","1.08%"
"2022- 11- 30","1,616.28","1,590.49","1,621.84","1,589.73","","1.25%"
"2022- 11- 29","1,596.31","1,578.61","1,597.82","1,575.83","","0.89%"
"2022- 11- 28","1,582.15","1,588.72","1,588.72","1,575.83","","-1.14%"
"2022- 11- 25","1,600.35","1,607.94","1,609.45","1,599.34","","-0.49%"
"2022- 11- 24","1,608.19","1,603.89","1,609.20","1,596.81","","0.95%"
"2022- 11- 23","1,593.02","1,593.53","1,596.81","1,585.69","","0.86%"
"2022- 11- 22","1,579.37","1,588.98","1,597.07","1,579.37","","-0.67%"
"2022- 11- 21","1,589.99","1,608.44","1,610.47","1,587.71","","-0.95%"
"2022- 11- 18","1,605.16","1,608.95","1,625.13","1,604.65","","-0.56%"
"2022- 11- 17","1,614.26","1,621.84","1,623.87","1,607.43","","-1.15%"
"2022- 11- 16","1,632.97","1,636.76","1,637.52","1,613.25","","-0.02%"
"2022- 11- 15","1,633.22","1,636.25","1,638.28","1,623.36","","0.12%"
"2022- 11- 14","1,631.20","1,640.80","1,646.87","1,628.67","","-0.72%"
"2022- 11- 11","1,643.08","1,632.46","1,643.08","1,625.13","","4.33%"
"2022- 11- 10","1,574.82","1,584.43","1,596.05","1,574.82","","-1.52%"
"2022- 11- 09","1,599.09","1,588.72","1,603.13","1,584.68","","1.05%"
"2022- 11- 08","1,582.40","1,570.27","1,584.43","1,566.73","","1.28%"
"2022- 11- 07","1,562.43","1,548.02","1,562.43","1,543.22","","1.18%"
"2022- 11- 04","1,544.23","1,524.25","1,544.23","1,516.42","","1.11%"
"2022- 11- 03","1,527.29","1,513.38","1,538.16","1,505.80","","-0.79%"
"2022- 11- 02","1,539.42","1,532.60","1,544.73","1,529.56","","0.18%"
"2022- 11- 01","1,536.64","1,521.73","1,540.94","1,519.70","","1.06%"
"2022- 10- 31","1,520.46","1,511.11","1,521.22","1,502.76","","1.66%"
"2022- 10- 28","1,495.69","1,505.55","1,513.64","1,494.17","","-1.28%"
"2022- 10- 27","1,515.15","1,498.97","1,516.92","1,496.44","","1.68%"
"2022- 10- 26","1,490.12","1,477.48","1,496.95","1,475.71","","0.77%"
"2022- 10- 25","1,478.75","1,477.48","1,489.36","1,473.69","","-0.15%"
"2022- 10- 24","1,481.02","1,487.85","1,491.39","1,471.41","","1.16%"
"2022- 10- 21","1,464.08","1,455.23","1,471.16","1,454.73","","0.33%"
"2022- 10- 20","1,459.28","1,464.08","1,467.87","1,450.43","","-0.93%"
"2022- 10- 19","1,472.93","1,486.84","1,495.69","1,472.93","","-1.09%"
"2022- 10- 18","1,489.11","1,488.10","1,489.11","1,467.87","","1.78%"
"2022- 10- 17","1,463.07","1,447.40","1,469.64","1,443.35","","-0.53%"
"2022- 10- 14","1,470.91","1,452.96","1,471.67","1,451.95","","2.86%"
"2022- 10- 13","1,429.95","1,449.17","1,449.67","1,427.93","","-1.75%"
"2022- 10- 12","1,455.49","1,443.35","1,455.74","1,439.05","","1.04%"
"2022- 10- 11","1,440.57","1,443.60","1,444.11","1,430.20","","-2.05%"
"2022- 10- 07","1,470.66","1,462.57","1,481.27","1,460.04","","-0.44%"
"2022- 10- 06","1,477.23","1,475.21","1,487.34","1,469.90","","0.60%"
"2022- 10- 05","1,468.38","1,486.58","1,488.10","1,457.26","","0.14%"
"2022- 10- 04","1,466.36","1,452.45","1,467.12","1,448.15","","2.67%"
"2022- 09- 30","1,428.18","1,432.99","1,444.36","1,415.79","","-0.81%"
"2022- 09- 29","1,439.81","1,453.97","1,461.81","1,434.00","","0.62%"
"2022- 09- 28","1,430.96","1,455.23","1,465.09","1,422.62","","-2.62%"
"2022- 09- 27","1,469.39","1,469.90","1,473.44","1,453.46","","0.10%"
"2022- 09- 26","1,467.87","1,484.81","1,488.10","1,464.59","","-2.54%"
"2022- 09- 23","1,506.05","1,524.76","1,526.78","1,500.74","","-1.06%"
"2022- 09- 22","1,522.23","1,520.21","1,528.05","1,513.64","","-1.10%"
"2022- 09- 21","1,539.17","1,543.22","1,549.03","1,537.40","","-1.02%"
"2022- 09- 20","1,555.10","1,562.94","1,569.26","1,553.08","","0.21%"
"2022- 09- 19","1,551.81","1,565.72","1,567.99","1,546.75","","-0.33%"
"2022- 09- 16","1,556.87","1,558.38","1,564.20","1,552.32","","-1.12%"
"2022- 09- 15","1,574.57","1,584.43","1,587.71","1,571.28","","-0.42%"
"2022- 09- 14","1,581.14","1,569.00","1,589.23","1,563.69","","-2.34%"
"2022- 09- 13","1,619.06","1,596.31","1,619.06","1,591.25","","3.51%"
"2022- 09- 08","1,564.20","1,571.44","1,571.44","1,559.49","","0.38%"
"2022- 09- 07","1,558.29","1,569.60","1,571.52","1,550.31","","-1.66%"
"2022- 09- 06","1,584.58","1,585.47","1,594.51","1,577.30","","0.25%"
"2022- 09- 05","1,580.68","1,586.31","1,596.90","1,576.23","","-0.57%"
"2022- 09- 02","1,589.76","1,596.59","1,599.63","1,576.08","","-0.21%"
"2022- 09- 01","1,593.05","1,608.24","1,610.02","1,590.77","","-2.02%"
"2022- 08- 31","1,625.97","1,602.42","1,636.61","1,600.39","","0.49%"
"2022- 08- 30","1,618.12","1,608.50","1,618.88","1,605.46","","1.19%"
"2022- 08- 29","1,599.13","1,601.41","1,606.73","1,597.35","","-2.71%"
"2022- 08- 26","1,643.70","1,647.25","1,653.83","1,638.89","","0.20%"
"2022- 08- 25","1,640.41","1,627.49","1,640.66","1,625.21","","1.33%"
"2022- 08- 24","1,618.88","1,619.90","1,624.71","1,612.80","","0.46%"
"2022- 08- 23","1,611.54","1,624.20","1,629.01","1,611.54","","-1.26%"
"2022- 08- 22","1,632.05","1,636.86","1,643.70","1,630.79","","-1.41%"
"2022- 08- 19","1,655.35","1,665.48","1,666.24","1,654.09","","-0.47%"
"2022- 08- 18","1,663.20","1,658.39","1,670.04","1,652.82","","-0.44%"
"2022- 08- 17","1,670.55","1,684.98","1,689.04","1,670.55","","-0.68%"
"2022- 08- 16","1,681.95","1,688.78","1,690.05","1,678.91","","0.41%"
"2022- 08- 12","1,675.11","1,669.28","1,678.91","1,668.78","","0.15%"
"2022- 08- 11","1,672.57","1,662.19","1,672.57","1,661.68","","1.76%"
"2022- 08- 10","1,643.70","1,654.34","1,654.34","1,641.42","","-1.13%"
"2022- 08- 09","1,662.44","1,657.38","1,665.23","1,649.27","","0.41%"
"2022- 08- 08","1,655.61","1,650.03","1,658.65","1,647.25","","-0.15%"
"2022- 08- 05","1,658.14","1,655.86","1,665.23","1,655.10","","0.49%"
"2022- 08- 04","1,650.03","1,652.06","1,654.59","1,643.20","","0.49%"
"2022- 08- 03","1,641.93","1,630.79","1,641.93","1,623.95","","0.82%"
"2022- 08- 02","1,628.51","1,634.84","1,635.60","1,624.20","","-0.74%"
"2022- 08- 01","1,640.66","1,633.82","1,645.73","1,627.24","","0.14%"
"2022- 07- 29","1,638.38","1,643.70","1,653.83","1,633.82","","0.20%"
"2022- 07- 28","1,635.09","1,637.62","1,644.21","1,626.99","","0.80%"
"2022- 07- 27","1,622.17","1,620.40","1,622.17","1,610.02","","-0.08%"
"2022- 07- 26","1,623.44","1,608.50","1,623.44","1,606.98","","0.44%"
"2022- 07- 25","1,616.35","1,604.19","1,623.69","1,604.19","","0.28%"
"2022- 07- 22","1,611.79","1,614.58","1,626.73","1,607.49","","-0.19%"
"2022- 07- 21","1,614.83","1,603.69","1,621.16","1,602.67","","0.73%"
"2022- 07- 20","1,603.18","1,614.83","1,620.40","1,599.13","","0.89%"
"2022- 07- 19","1,589.00","1,590.26","1,591.78","1,581.15","","-0.73%"
"2022- 07- 18","1,600.65","1,576.33","1,600.65","1,575.32","","2.60%"
"2022- 07- 15","1,560.12","1,560.63","1,563.16","1,532.26","","0.46%"
"2022- 07- 14","1,553.03","1,545.43","1,563.42","1,541.13","","-0.42%"
"2022- 07- 13","1,559.62","1,555.06","1,567.98","1,548.98","","0.77%"
"2022- 07- 12","1,547.71","1,558.60","1,561.64","1,540.62","","-1.15%"
"2022- 07- 11","1,565.70","1,577.85","1,583.42","1,562.66","","-0.55%"
"2022- 07- 08","1,574.31","1,577.09","1,588.74","1,571.77","","0.60%"
"2022- 07- 07","1,564.94","1,543.41","1,574.31","1,543.16","","1.86%"
"2022- 07- 06","1,536.32","1,555.31","1,562.66","1,532.01","","-2.15%"
"2022- 07- 05","1,570.00","1,562.15","1,575.07","1,551.77","","1.61%"
"2022- 07- 04","1,545.18","1,546.45","1,553.79","1,528.97","","0.03%"
"2022- 07- 01","1,544.67","1,567.72","1,576.33","1,533.02","","-0.81%"
"2022- 06- 30","1,557.34","1,577.60","1,580.89","1,556.58","","-1.87%"
"2022- 06- 29","1,586.97","1,595.58","1,600.90","1,585.70","","-1.77%"
"2022- 06- 28","1,615.59","1,603.94","1,616.35","1,595.58","","0.74%"
"2022- 06- 27","1,603.69","1,591.02","1,615.08","1,579.12","","1.25%"
"2022- 06- 24","1,583.93","1,558.10","1,589.00","1,552.53","","2.16%"
"2022- 06- 23","1,550.50","1,562.91","1,574.81","1,542.65","","-0.71%"
"2022- 06- 22","1,561.64","1,605.97","1,606.98","1,558.86","","-2.65%"
"2022- 06- 21","1,604.19","1,601.41","1,614.32","1,590.52","","0.91%"
"2022- 06- 20","1,589.76","1,627.24","1,627.24","1,579.12","","-1.61%"
"2022- 06- 17","1,615.84","1,601.15","1,622.43","1,594.57","","-0.81%"
"2022- 06- 16","1,629.01","1,652.57","1,663.71","1,628.00","","0.06%"
"2022- 06- 15","1,628.00","1,656.37","1,660.42","1,620.15","","-1.71%"
"2022- 06- 14","1,656.37","1,645.98","1,665.48","1,638.89","","-0.68%"
"2022- 06- 13","1,667.76","1,694.61","1,698.15","1,667.26","","-3.47%"
"2022- 06- 10","1,727.79","1,734.12","1,736.14","1,721.71","","-1.13%"
"2022- 06- 09","1,747.54","1,747.26","1,754.28","1,740.08","","-0.42%"
"2022- 06- 08","1,754.91","1,752.92","1,761.68","1,748.93","","0.24%"
"2022- 06- 07","1,750.69","1,773.14","1,773.55","1,745.36","","-1.90%"
"2022- 06- 03","1,784.54","1,789.82","1,791.69","1,778.51","","0.69%"
"2022- 06- 02","1,772.36","1,783.25","1,783.76","1,768.82","","-1.17%"
"2022- 05- 31","1,793.38","1,784.01","1,795.66","1,773.88","","0.34%"
"2022- 05- 30","1,787.30","1,780.97","1,787.30","1,773.63","","1.16%"
"2022- 05- 27","1,766.79","1,764.77","1,769.33","1,759.20","","1.19%"
"2022- 05- 26","1,746.03","1,748.82","1,767.30","1,736.92","","-0.39%"
"2022- 05- 25","1,752.87","1,753.37","1,760.97","1,740.97","","0.57%"
"2022- 05- 24","1,742.99","1,765.53","1,771.10","1,742.23","","-1.85%"
"2022- 05- 23","1,775.91","1,777.93","1,779.71","1,765.53","","0.30%"
"2022- 05- 20","1,770.59","1,746.28","1,771.10","1,745.27","","2.21%"
"2022- 05- 19","1,732.36","1,724.51","1,741.47","1,724.26","","-1.81%"
"2022- 05- 18","1,764.26","1,768.82","1,777.68","1,757.93","","0.23%"
"2022- 05- 17","1,760.21","1,749.58","1,762.24","1,748.06","","1.00%"
"2022- 05- 16","1,742.74","1,763.00","1,766.29","1,739.19","","-0.45%"
"2022- 05- 13","1,750.59","1,722.74","1,751.85","1,718.69","","2.34%"
"2022- 05- 12","1,710.58","1,719.19","1,733.88","1,707.29","","-1.53%"
"2022- 05- 11","1,737.17","1,727.29","1,740.21","1,724.51","","-0.01%"
"2022- 05- 10","1,737.42","1,733.88","1,741.73","1,711.60","","-0.64%"
"2022- 05- 09","1,748.56","1,755.40","1,765.27","1,744.77","","-0.86%"
"2022- 05- 06","1,763.75","1,767.81","1,770.08","1,759.20","","-1.49%"
"2022- 05- 04","1,790.34","1,793.88","1,799.71","1,783.00","","0.20%"
"2022- 05- 03","1,786.80","1,788.82","1,803.51","1,785.28","","-0.17%"
"2022- 05- 02","1,789.83","1,779.45","1,792.62","1,778.95","","-0.60%"
"2022- 04- 29","1,800.72","1,769.58","1,800.72","1,764.77","","1.63%"
"2022- 04- 28","1,771.86","1,760.46","1,771.86","1,748.31","","1.30%"
"2022- 04- 27","1,749.07","1,744.51","1,754.13","1,737.17","","-1.33%"
"2022- 04- 26","1,772.62","1,773.88","1,782.49","1,770.34","","0.49%"
"2022- 04- 25","1,764.01","1,772.36","1,780.72","1,764.01","","-1.75%"
"2022- 04- 22","1,795.40","1,798.19","1,801.73","1,788.31","","-1.21%"
"2022- 04- 21","1,817.43","1,814.90","1,827.05","1,813.13","","0.55%"
"2022- 04- 20","1,807.56","1,805.03","1,812.87","1,795.15","","-0.07%"
"2022- 04- 19","1,808.82","1,797.94","1,814.65","1,795.91","","0.99%"
"2022- 04- 18","1,791.10","1,775.91","1,794.90","1,775.91","","0.21%"
"2022- 04- 15","1,787.30","1,794.14","1,796.42","1,783.76","","-1.23%"
"2022- 04- 14","1,809.58","1,817.69","1,817.69","1,803.25","","-0.40%"
"2022- 04- 13","1,816.93","1,790.59","1,820.72","1,788.57","","1.74%"
"2022- 04- 12","1,785.78","1,791.61","1,797.43","1,778.44","","-0.96%"
"2022- 04- 11","1,803.00","1,793.63","1,810.34","1,789.58","","-0.10%"
"2022- 04- 08","1,804.77","1,805.03","1,808.06","1,792.62","","0.06%"
"2022- 04- 07","1,803.76","1,812.87","1,816.42","1,797.94","","-1.43%"
"2022- 04- 06","1,829.84","1,834.14","1,837.94","1,826.29","","-1.08%"
"2022- 04- 05","1,849.84","1,856.17","1,858.45","1,841.99","","-0.05%"
"2022- 04- 04","1,850.85","1,830.85","1,850.85","1,826.55","","0.55%"
"2022- 04- 01","1,840.73","1,845.28","1,845.54","1,830.85","","-0.60%"
"2022- 03- 31","1,851.87","1,846.30","1,862.25","1,845.54","","0.26%"
"2022- 03- 30","1,847.06","1,855.41","1,860.73","1,844.78","","0.33%"
"2022- 03- 29","1,840.98","1,845.03","1,850.35","1,834.65","","0.30%"
"2022- 03- 28","1,835.41","1,820.98","1,837.43","1,814.39","","0.19%"
"2022- 03- 25","1,831.86","1,843.26","1,843.26","1,826.80","","-0.21%"
"2022- 03- 24","1,835.66","1,832.37","1,839.21","1,824.02","","-0.48%"
"2022- 03- 23","1,844.52","1,841.23","1,855.41","1,836.67","","0.79%"
"2022- 03- 22","1,830.09","1,814.90","1,832.88","1,814.14","","0.74%"
"2022- 03- 21","1,816.67","1,841.23","1,841.23","1,812.37","","-0.90%"
"2022- 03- 18","1,833.13","1,823.00","1,835.16","1,819.71","","0.07%"
"2022- 03- 17","1,831.86","1,836.93","1,843.76","1,826.55","","1.59%"
"2022- 03- 16","1,803.25","1,792.37","1,803.51","1,779.96","","1.66%"
"2022- 03- 15","1,773.88","1,779.96","1,787.81","1,769.33","","-1.05%"
"2022- 03- 14","1,792.62","1,791.86","1,802.49","1,783.50","","-0.04%"
"2022- 03- 11","1,793.38","1,793.13","1,801.73","1,784.77","","-0.77%"
"2022- 03- 10","1,807.30","1,805.56","1,810.86","1,797.43","","2.81%"
"2022- 03- 08","1,757.90","1,759.47","1,782.95","1,754.34","","-1.52%"
"2022- 03- 07","1,784.95","1,790.72","1,796.41","1,773.86","","-2.34%"
"2022- 03- 04","1,827.71","1,848.74","1,848.97","1,820.46","","-1.46%"
"2022- 03- 03","1,854.84","1,838.65","1,859.15","1,838.39","","1.73%"
"2022- 03- 02","1,823.21","1,829.03","1,836.12","1,820.17","","-0.28%"
"2022- 02- 28","1,828.27","1,805.24","1,830.04","1,799.67","","0.50%"
"2022- 02- 25","1,819.16","1,814.60","1,826.25","1,806.51","","1.41%"
"2022- 02- 24","1,793.85","1,819.92","1,825.23","1,790.05","","-2.65%"
"2022- 02- 23","1,842.70","1,854.08","1,855.35","1,835.10","","0.12%"
"2022- 02- 22","1,840.42","1,834.09","1,845.99","1,825.49","","-1.48%"
"2022- 02- 21","1,868.00","1,832.57","1,868.00","1,826.50","","0.18%"
"2022- 02- 18","1,864.71","1,852.31","1,870.03","1,845.73","","-0.49%"
"2022- 02- 17","1,873.83","1,863.20","1,888.25","1,851.30","","0.78%"
"2022- 02- 16","1,859.40","1,848.52","1,860.92","1,845.73","","1.89%"
"2022- 02- 15","1,824.98","1,843.71","1,844.97","1,816.88","","-0.85%"
"2022- 02- 14","1,840.67","1,845.23","1,852.06","1,823.71","","-1.18%"
"2022- 02- 11","1,862.69","1,860.92","1,876.61","1,854.08","","-1.01%"
"2022- 02- 10","1,881.67","1,880.66","1,884.96","1,867.75","","0.77%"
"2022- 02- 09","1,867.24","1,857.88","1,867.50","1,850.79","","1.57%"
"2022- 02- 08","1,838.39","1,852.82","1,858.64","1,825.74","","-0.01%"
"2022- 02- 07","1,838.65","1,841.43","1,841.94","1,817.13","","-0.86%"
"2022- 02- 04","1,854.59","1,836.37","1,855.60","1,831.05","","1.36%"
"2022- 02- 03","1,829.79","1,843.46","1,853.83","1,829.54","","1.37%"
"2022- 01- 28","1,804.99","1,775.38","1,816.38","1,758.93","","2.63%"
"2022- 01- 27","1,758.67","1,833.08","1,833.84","1,758.67","","-3.67%"
"2022- 01- 26","1,825.74","1,841.68","1,849.28","1,823.97","","-0.08%"
"2022- 01- 25","1,827.26","1,874.08","1,876.36","1,821.44","","-2.66%"
"2022- 01- 24","1,877.12","1,899.13","1,902.42","1,871.80","","-1.46%"
"2022- 01- 21","1,904.95","1,906.47","1,909.26","1,889.52","","-0.97%"
"2022- 01- 20","1,923.68","1,914.32","1,925.71","1,905.46","","0.54%"
"2022- 01- 19","1,913.31","1,915.33","1,932.54","1,906.73","","-0.70%"
"2022- 01- 18","1,926.72","1,950.76","1,951.02","1,921.66","","-0.95%"
"2022- 01- 17","1,945.19","1,956.33","1,959.11","1,931.02","","-0.57%"
"2022- 01- 14","1,956.33","1,972.27","1,976.32","1,953.29","","-1.53%"
"2022- 01- 13","1,986.70","2,001.89","2,004.42","1,986.19","","-0.63%"
"2022- 01- 12","1,999.35","1,982.90","2,000.11","1,982.14","","1.73%"
"2022- 01- 11","1,965.44","1,963.67","1,974.05","1,954.05","","0.41%"
"2022- 01- 10","1,957.34","1,971.01","1,974.05","1,945.45","","-0.97%"
"2022- 01- 07","1,976.58","1,962.40","1,979.61","1,959.87","","1.36%"
"2022- 01- 06","1,950.00","1,955.57","1,974.05","1,949.50","","-0.99%"
"2022- 01- 05","1,969.49","1,993.03","1,996.06","1,958.10","","-1.41%"
"2022- 01- 04","1,997.58","2,000.87","2,005.93","1,987.97","","-0.16%"
"2022- 01- 03","2,000.87","2,007.71","2,020.87","1,994.29","","0.27%"
"2021- 12- 30","1,995.56","2,007.20","2,015.80","1,992.52","","-0.52%"
"2021- 12- 29","2,005.93","2,017.83","2,021.12","2,005.93","","-0.50%"
"2021- 12- 28","2,016.06","2,000.11","2,016.06","1,988.22","","1.01%"
"2021- 12- 27","1,995.81","2,006.69","2,009.48","1,995.81","","-0.68%"
"2021- 12- 24","2,009.48","2,002.90","2,016.31","2,002.14","","0.86%"
"2021- 12- 23","1,992.27","1,991.00","1,994.55","1,981.89","","0.51%"
"2021- 12- 22","1,982.14","1,982.90","1,992.27","1,975.82","","0.54%"
"2021- 12- 21","1,971.52","1,974.55","1,979.11","1,958.35","","0.75%"
"2021- 12- 20","1,956.84","1,984.42","1,984.42","1,952.28","","-1.87%"
"2021- 12- 17","1,994.04","1,974.55","1,997.33","1,972.78","","0.11%"
"2021- 12- 16","1,991.76","1,995.81","2,000.62","1,977.84","","0.68%"
"2021- 12- 15","1,978.35","1,970.50","1,980.12","1,965.69","","0.10%"
"2021- 12- 14","1,976.32","1,978.35","1,989.74","1,970.50","","-0.88%"
"2021- 12- 13","1,993.79","1,999.10","2,023.14","1,989.23","","0.23%"
"2021- 12- 10","1,989.23","1,994.04","1,999.35","1,985.18","","-0.74%"
"2021- 12- 09","2,004.16","1,996.87","2,006.60","1,990.10","","0.28%"
"2021- 12- 08","1,998.64","2,004.75","2,018.10","1,987.67","","0.60%"
"2021- 12- 07","1,986.79","1,968.46","1,987.96","1,959.28","","0.97%"
"2021- 12- 06","1,967.78","1,957.10","1,978.64","1,943.17","","-0.04%"
"2021- 12- 03","1,968.59","1,940.99","1,973.36","1,936.73","","0.84%"
"2021- 12- 02","1,952.28","1,905.36","1,954.04","1,905.11","","1.57%"
"2021- 12- 01","1,922.17","1,887.54","1,925.93","1,876.50","","2.58%"
"2021- 11- 30","1,873.74","1,931.71","1,936.98","1,859.44","","-2.25%"
"2021- 11- 29","1,916.90","1,912.64","1,931.96","1,910.63","","-0.75%"
"2021- 11- 26","1,931.46","1,959.31","1,969.85","1,928.44","","-1.97%"
"2021- 11- 25","1,970.35","1,984.40","1,984.40","1,965.83","","-0.71%"
"2021- 11- 24","1,984.40","1,995.19","2,004.23","1,973.61","","-0.16%"
"2021- 11- 23","1,987.67","2,002.47","2,004.23","1,985.66","","-0.99%"
"2021- 11- 22","2,007.49","1,972.36","2,008.24","1,970.35","","2.34%"
"2021- 11- 19","1,961.57","1,946.01","1,963.83","1,943.00","","0.64%"
"2021- 11- 18","1,949.02","1,951.03","1,958.05","1,941.24","","-0.38%"
"2021- 11- 17","1,956.55","1,981.14","1,983.40","1,951.53","","-1.20%"
"2021- 11- 16","1,980.39","1,976.62","1,991.43","1,971.61","","-0.18%"
"2021- 11- 15","1,983.90","1,973.11","1,986.91","1,969.85","","1.06%"
"2021- 11- 12","1,963.07","1,952.03","1,967.59","1,944.50","","1.19%"
"2021- 11- 11","1,939.99","1,927.94","1,940.74","1,921.92","","0.03%"
"2021- 11- 10","1,939.49","1,952.79","1,961.32","1,937.23","","-1.04%"
"2021- 11- 09","1,959.81","1,954.29","1,976.12","1,949.77","","0.14%"
"2021- 11- 08","1,957.05","1,957.80","1,963.07","1,935.72","","-0.18%"
"2021- 11- 05","1,960.56","1,984.40","1,984.40","1,947.01","","-0.46%"
"2021- 11- 04","1,969.60","1,976.37","1,986.16","1,963.07","","0.87%"
"2021- 11- 03","1,952.53","1,988.17","1,988.42","1,950.02","","-1.66%"
"2021- 11- 02","1,985.41","1,969.85","1,999.96","1,969.85","","1.20%"
"2021- 11- 01","1,961.82","1,960.31","1,967.34","1,955.55","","0.71%"
"2021- 10- 29","1,948.02","1,987.16","1,990.68","1,945.01","","-1.57%"
"2021- 10- 28","1,979.13","1,981.64","1,995.44","1,979.13","","-0.28%"
"2021- 10- 27","1,984.65","1,997.95","2,000.71","1,980.14","","-0.98%"
"2021- 10- 26","2,004.23","1,996.70","2,007.74","1,990.93","","0.88%"
"2021- 10- 25","1,986.66","1,970.10","1,988.92","1,958.81","","0.37%"
"2021- 10- 22","1,979.38","1,972.11","1,983.40","1,966.84","","0.25%"
"2021- 10- 21","1,974.37","1,973.86","1,986.41","1,971.10","","-0.15%"
"2021- 10- 20","1,977.38","1,993.44","1,999.21","1,976.87","","-0.45%"
"2021- 10- 19","1,986.41","1,981.89","1,989.67","1,975.87","","0.74%"
"2021- 10- 18","1,971.86","1,971.86","1,979.38","1,955.04","","-0.43%"
"2021- 10- 15","1,980.39","1,971.35","1,980.89","1,966.84","","1.34%"
"2021- 10- 14","1,954.29","1,944.50","1,956.30","1,941.49","","1.25%"
"2021- 10- 13","1,930.20","1,907.37","1,937.48","1,905.11","","1.14%"
"2021- 10- 12","1,908.37","1,938.98","1,939.74","1,902.85","","-2.01%"
"2021- 10- 08","1,947.52","1,955.55","1,958.56","1,941.24","","-0.04%"
"2021- 10- 07","1,948.27","1,935.47","1,953.79","1,933.21","","1.52%"
"2021- 10- 06","1,919.16","1,959.81","1,967.34","1,916.15","","-1.63%"
"2021- 10- 05","1,951.03","1,962.82","1,966.59","1,930.70","","-1.23%"
"2021- 10- 01","1,975.37","2,002.22","2,008.24","1,974.87","","-1.97%"
"2021- 09- 30","2,015.02","2,001.22","2,019.28","1,994.94","","0.59%"
"2021- 09- 29","2,003.22","2,007.99","2,018.03","1,988.42","","-1.42%"
"2021- 09- 28","2,032.08","2,056.92","2,057.93","2,032.08","","-1.41%"
"2021- 09- 27","2,061.19","2,050.90","2,071.48","2,050.40","","0.35%"
"2021- 09- 24","2,053.91","2,063.20","2,070.22","2,051.90","","-0.07%"
"2021- 09- 23","2,055.42","2,045.13","2,061.94","2,043.87","","-0.29%"
"2021- 09- 17","2,061.44","2,049.40","2,064.20","2,040.61","","0.40%"
"2021- 09- 16","2,053.16","2,078.76","2,081.52","2,051.15","","-0.94%"
"2021- 09- 15","2,072.73","2,070.47","2,081.52","2,061.94","","0.10%"
"2021- 09- 14","2,070.73","2,064.20","2,082.77","2,064.20","","0.71%"
"2021- 09- 13","2,056.17","2,043.62","2,063.70","2,041.37","","0.37%"
"2021- 09- 10","2,048.64","2,047.14","2,056.42","2,038.86","","0.43%"
"2021- 09- 09","2,039.86","2,067.85","2,073.83","2,039.86","","-1.76%"
"2021- 09- 08","2,076.39","2,089.08","2,095.12","2,074.65","","-1.00%"
"2021- 09- 07","2,097.31","2,104.99","2,106.44","2,088.63","","-0.47%"
"2021- 09- 06","2,107.18","2,100.72","2,111.07","2,096.60","","0.25%"
"2021- 09- 03","2,101.95","2,095.18","2,105.71","2,088.16","","0.61%"
"2021- 09- 02","2,089.16","2,100.69","2,106.71","2,080.63","","-0.76%"
"2021- 09- 01","2,105.21","2,101.70","2,112.98","2,092.42","","0.07%"
