"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 06- 09","15,487.00","14,517.00","14,687.50","14,460.25","581.39K","0.35%"
"2023- 06- 08","15,433.00","14,316.00","14,526.75","14,256.75","631.77K","1.13%"
"2023- 06- 07","15,261.00","14,594.50","14,675.00","14,305.50","770.56K","-1.67%"
"2023- 06- 06","15,520.00","14,582.00","14,623.75","14,504.50","572.81K","-0.02%"
"2023- 06- 05","15,523.00","14,577.00","14,694.75","14,512.75","619.09K","0.09%"
"2023- 06- 02","15,509.00","14,494.00","14,627.75","14,468.25","623.29K","0.94%"
"2023- 06- 01","15,364.00","14,289.50","14,528.25","14,248.25","622.33K","1.13%"
"2023- 05- 31","15,192.00","14,397.25","14,429.00","14,251.25","680.43K","-0.65%"
"2023- 05- 30","15,292.00","14,437.50","14,570.00","14,336.75","882.20K","6.30%"
"2023- 05- 29","14,386.25","14,416.50","14,445.25","14,367.50","99.66K","-0.22%"
"2023- 05- 28","14,418.00","14,439.25","14,439.25","14,402.00","12.70K","-5.31%"
"2023- 05- 26","15,226.00","13,977.75","14,369.00","13,924.50","729.05K","2.75%"
"2023- 05- 25","14,818.00","13,877.00","14,031.25","13,803.00","819.15K","2.53%"
"2023- 05- 24","14,452.00","13,729.00","13,845.75","13,566.50","704.80K","-0.54%"
"2023- 05- 23","14,530.00","13,913.25","13,979.25","13,710.00","658.68K","-1.18%"
"2023- 05- 22","14,704.00","13,805.50","13,946.75","13,794.25","538.20K","0.34%"
"2023- 05- 19","14,654.00","13,908.50","13,960.25","13,814.25","659.82K","0.03%"
"2023- 05- 18","14,650.00","13,640.50","13,913.00","13,628.25","749.50K","1.88%"
"2023- 05- 17","14,380.00","13,498.50","13,669.00","13,474.25","621.14K","1.13%"
"2023- 05- 16","14,220.00","13,461.00","13,554.50","13,426.25","561.83K","0.11%"
"2023- 05- 15","14,204.00","13,378.75","13,480.00","13,350.00","495.94K","0.57%"
"2023- 05- 12","14,124.00","13,446.00","13,494.25","13,310.50","628.04K","-0.31%"
"2023- 05- 11","14,168.00","13,410.00","13,470.25","13,361.50","653.40K","0.21%"
"2023- 05- 10","14,138.00","13,258.75","13,446.75","13,202.75","839.70K","1.07%"
"2023- 05- 09","13,988.00","13,338.50","13,347.00","13,250.50","552.25K","-0.63%"
"2023- 05- 08","14,076.00","13,316.00","13,368.00","13,254.50","506.05K","0.24%"
"2023- 05- 05","14,042.00","13,060.00","13,359.00","13,055.75","573.29K","2.02%"
"2023- 05- 04","13,764.00","13,064.00","13,173.00","13,001.75","656.44K","-0.51%"
"2023- 05- 03","13,834.00","13,162.00","13,314.00","13,080.00","648.75K","-0.60%"
"2023- 05- 02","13,918.00","13,290.00","13,334.75","13,110.25","664.86K","-0.91%"
"2023- 05- 01","14,046.00","13,317.00","13,370.25","13,258.75","487.91K","0.14%"
"2023- 04- 28","14,027.00","13,215.00","13,336.00","13,169.00","671.06K","0.64%"
"2023- 04- 27","13,938.00","12,965.00","13,333.00","12,936.00","728.24K","2.54%"
"2023- 04- 26","13,593.00","12,940.00","13,012.25","12,863.75","755.12K","0.59%"
"2023- 04- 25","13,513.00","13,050.25","13,059.50","12,800.00","694.27K","-2.03%"
"2023- 04- 24","13,793.00","13,070.00","13,134.00","12,967.25","582.29K","-0.24%"
"2023- 04- 21","13,826.00","13,089.00","13,122.00","12,982.50","593.98K","0.12%"
"2023- 04- 20","13,810.00","13,162.00","13,200.00","13,021.75","680.30K","-0.79%"
"2023- 04- 19","13,920.00","13,170.50","13,226.75","13,065.00","529.51K","-0.07%"
"2023- 04- 18","13,930.00","13,184.00","13,298.75","13,138.00","576.67K","0.06%"
"2023- 04- 17","13,922.00","13,212.50","13,218.00","13,076.75","540.74K","0.04%"
"2023- 04- 14","13,917.00","13,183.00","13,255.00","13,058.00","627.82K","-0.18%"
"2023- 04- 13","13,942.00","12,957.00","13,228.00","12,925.50","558.23K","1.89%"
"2023- 04- 12","13,683.00","13,073.75","13,241.75","12,937.75","684.78K","-0.91%"
"2023- 04- 11","13,808.00","13,163.25","13,208.75","13,053.50","549.05K","-0.60%"
"2023- 04- 10","13,891.00","13,179.75","13,203.25","12,967.50","553.00K","-0.06%"
"2023- 04- 07","13,899.00","13,162.75","13,192.25","13,122.00","41.22K","0.00%"
"2023- 04- 06","13,899.00","13,072.75","13,191.00","12,953.25","598.22K","0.67%"
"2023- 04- 05","13,807.00","13,230.00","13,247.25","13,006.00","594.61K","-1.00%"
"2023- 04- 04","13,947.00","13,259.00","13,348.75","13,168.25","577.03K","-0.53%"
"2023- 04- 03","14,022.00","13,262.00","13,278.75","13,154.00","542.90K","-0.21%"
"2023- 03- 31","14,052.00","13,084.25","13,311.50","13,057.50","624.96K","1.73%"
"2023- 03- 30","13,813.00","12,962.50","13,111.75","12,931.50","583.15K","0.96%"
"2023- 03- 29","13,682.00","12,745.50","12,994.00","12,742.00","566.32K","1.95%"
"2023- 03- 28","13,420.00","12,810.50","12,833.50","12,634.25","537.97K","-0.32%"
"2023- 03- 27","13,463.00","12,916.00","12,984.50","12,765.50","562.63K","-0.78%"
"2023- 03- 24","13,569.00","12,871.50","12,924.75","12,728.00","676.55K","0.27%"
"2023- 03- 23","13,533.00","12,695.00","13,031.00","12,694.25","838.39K","0.77%"
"2023- 03- 22","13,429.00","12,873.25","13,082.00","12,678.00","713.08K","-1.18%"
"2023- 03- 21","13,589.00","12,699.75","12,898.25","12,676.50","565.86K","1.40%"
"2023- 03- 20","13,402.00","12,690.00","12,750.00","12,525.25","694.47K","0.32%"
"2023- 03- 17","13,359.00","12,575.75","12,636.50","12,531.75","8.15K","-0.53%"
"2023- 03- 16","13,430.00","12,264.50","12,600.50","12,189.25","181.75K","2.60%"
"2023- 03- 15","13,090.00","12,200.75","12,280.00","11,972.00","261.34K","0.31%"
"2023- 03- 14","13,050.00","11,960.00","12,223.00","11,921.75","364.40K","2.21%"
"2023- 03- 13","12,768.00","11,894.75","12,095.75","11,674.25","694.44K","0.00%"
"2023- 03- 10","12,768.00","12,005.00","12,109.00","11,795.00","871.21K","-1.35%"
"2023- 03- 09","12,943.00","12,231.00","12,353.50","11,977.50","816.84K","-1.75%"
"2023- 03- 08","13,173.00","12,170.00","12,254.50","12,108.25","633.42K","0.46%"
"2023- 03- 07","13,113.00","12,320.25","12,381.25","12,142.25","685.01K","-1.15%"
"2023- 03- 06","13,266.00","12,306.25","12,486.25","12,276.25","612.51K","0.11%"
"2023- 03- 03","13,252.00","12,049.00","12,329.00","12,012.00","675.47K","1.92%"
"2023- 03- 02","13,002.00","11,967.00","12,096.25","11,832.50","752.01K","0.93%"
"2023- 03- 01","12,882.00","12,041.25","12,141.75","11,924.75","759.65K","-0.86%"
"2023- 02- 28","12,994.00","12,093.50","12,172.75","12,025.75","646.03K","-0.08%"
"2023- 02- 27","13,005.00","12,003.00","12,189.50","11,990.00","578.95K","0.80%"
"2023- 02- 24","12,902.00","12,190.00","12,214.50","11,923.00","643.62K","-1.34%"
"2023- 02- 23","13,077.00","12,176.25","12,261.00","12,028.50","640.96K","0.85%"
"2023- 02- 22","12,967.00","12,108.00","12,190.50","12,034.00","640.71K","0.00%"
"2023- 02- 21","12,967.00","12,380.00","12,417.75","12,090.25","609.49K","4.75%"
"2023- 02- 20","12,378.50","12,358.75","12,416.75","12,346.75","72.07K","0.16%"
"2023- 02- 19","12,358.75","12,370.25","12,382.00","12,347.50","4.20K","-6.81%"
"2023- 02- 17","13,262.00","12,462.50","12,466.25","12,265.75","629.36K","-0.70%"
"2023- 02- 16","13,356.00","12,740.00","12,792.75","12,455.25","682.33K","-1.82%"
"2023- 02- 15","13,603.00","12,620.75","12,756.50","12,524.25","568.58K","0.96%"
"2023- 02- 14","13,473.00","12,547.25","12,687.00","12,390.50","719.20K","0.67%"
"2023- 02- 13","13,383.00","12,357.50","12,567.00","12,265.25","467.84K","1.49%"
"2023- 02- 10","13,187.00","12,448.75","12,451.50","12,243.25","600.24K","-0.59%"
"2023- 02- 09","13,265.00","12,555.00","12,728.50","12,366.50","612.40K","-0.90%"
"2023- 02- 08","13,385.00","12,747.00","12,808.50","12,512.75","590.36K","-1.72%"
"2023- 02- 07","13,619.00","12,513.00","12,818.50","12,459.25","745.00K","1.99%"
"2023- 02- 06","13,353.00","12,572.00","12,608.50","12,455.75","535.15K","-0.44%"
"2023- 02- 03","13,412.00","12,748.25","12,878.00","12,551.25","824.21K","-1.43%"
"2023- 02- 02","13,607.00","12,520.00","12,949.75","12,501.75","817.82K","3.32%"
"2023- 02- 01","13,170.00","12,116.00","12,524.50","12,055.25","668.52K","2.05%"
"2023- 01- 31","12,905.00","11,984.00","12,156.00","11,871.00","585.20K","1.45%"
"2023- 01- 30","12,721.00","12,212.50","12,252.00","11,960.00","634.67K","-1.97%"
"2023- 01- 27","12,976.00","12,049.00","12,308.50","12,016.00","588.07K","0.90%"
"2023- 01- 26","12,860.00","11,874.75","12,113.00","11,867.25","621.43K","1.87%"
"2023- 01- 25","12,624.00","11,970.50","11,976.50","11,604.50","633.47K","-0.29%"
"2023- 01- 24","12,661.00","11,933.00","12,010.50","11,835.75","511.37K","-0.20%"
"2023- 01- 23","12,686.00","11,676.75","11,983.00","11,650.50","593.98K","2.09%"
"2023- 01- 20","12,426.00","11,401.00","11,686.75","11,365.25","577.77K","2.66%"
"2023- 01- 19","12,104.00","11,470.50","11,487.00","11,308.50","594.77K","-0.98%"
"2023- 01- 18","12,224.00","11,619.75","11,759.50","11,468.00","619.61K","-1.20%"
"2023- 01- 17","12,373.00","11,613.50","11,685.00","11,510.25","576.14K","6.79%"
"2023- 01- 16","11,586.25","11,585.25","11,637.25","11,512.00","89.87K","-0.01%"
"2023- 01- 15","11,587.00","11,617.75","11,619.00","11,583.25","4.32K","-6.22%"
"2023- 01- 13","12,355.00","11,528.50","11,619.50","11,389.00","482.00K","0.59%"
"2023- 01- 12","12,282.00","11,474.50","11,579.75","11,291.00","754.57K","0.47%"
"2023- 01- 11","12,224.00","11,282.50","11,479.50","11,239.75","500.15K","1.62%"
"2023- 01- 10","12,029.00","11,184.75","11,288.75","11,094.00","559.28K","0.80%"
"2023- 01- 09","11,933.00","11,126.50","11,385.50","11,120.25","646.32K","0.62%"
"2023- 01- 06","11,860.00","10,838.75","11,165.75","10,751.00","736.33K","2.53%"
"2023- 01- 05","11,567.00","10,988.50","11,046.75","10,805.00","694.45K","-1.52%"
"2023- 01- 04","11,745.00","10,941.25","11,068.50","10,863.50","758.00K","0.46%"
"2023- 01- 03","11,691.00","11,122.50","11,182.00","10,844.75","657.68K","5.77%"
"2023- 01- 02","11,053.00","11,041.75","11,140.50","11,037.75","9.77K","0.10%"
"2023- 01- 01","11,041.75","11,041.75","11,041.75","11,041.75","","-6.17%"
"2022- 12- 30","11,768.00","11,033.50","11,051.50","10,855.50","462.48K","-0.15%"
"2022- 12- 29","11,786.00","10,785.75","11,071.50","10,777.50","470.00K","2.43%"
"2022- 12- 28","11,506.00","10,915.75","10,996.50","10,758.75","635.57K","-1.27%"
"2022- 12- 27","11,654.00","11,104.00","11,183.75","10,896.00","499.80K","4.45%"
"2022- 12- 26","11,157.00","11,137.00","11,162.50","11,118.25","5.36K","0.81%"
"2022- 12- 25","11,067.00","11,067.00","11,067.00","11,067.00","","-6.16%"
"2022- 12- 23","11,793.00","11,061.00","11,143.00","10,916.25","534.53K","0.19%"
"2022- 12- 22","11,771.00","11,357.00","11,384.75","10,870.50","714.50K","-2.70%"
"2022- 12- 21","12,098.00","11,206.50","11,389.75","11,181.00","631.32K","1.37%"
"2022- 12- 20","11,934.00","11,182.50","11,247.00","11,043.50","625.09K","-0.14%"
"2022- 12- 19","11,951.00","11,328.75","11,411.00","11,131.75","562.53K","-1.25%"
"2022- 12- 16","12,102.00","11,340.25","11,381.25","11,206.50","9.63K","-0.93%"
"2022- 12- 15","12,215.00","11,758.75","11,779.50","11,298.25","182.84K","-3.52%"
"2022- 12- 14","12,661.00","11,839.00","11,948.50","11,613.75","197.12K","-0.71%"
"2022- 12- 13","12,751.00","11,691.25","12,229.50","11,680.50","407.61K","1.03%"
"2022- 12- 12","12,621.00","11,553.00","11,716.00","11,522.75","354.89K","1.14%"
"2022- 12- 09","12,479.00","11,641.50","11,748.00","11,517.00","504.05K","-0.61%"
"2022- 12- 08","12,555.00","11,500.00","11,685.75","11,433.00","600.83K","1.10%"
"2022- 12- 07","12,419.00","11,566.00","11,596.25","11,422.50","634.69K","-0.46%"
"2022- 12- 06","12,476.00","11,812.00","11,846.25","11,502.00","657.27K","-1.89%"
"2022- 12- 05","12,716.00","12,000.50","12,015.75","11,745.50","537.92K","-1.58%"
"2022- 12- 02","12,920.00","12,039.75","12,067.75","11,740.50","588.30K","-0.39%"
"2022- 12- 01","12,970.00","12,079.25","12,145.00","11,943.25","629.30K","0.15%"
"2022- 11- 30","12,950.00","11,520.00","12,078.50","11,497.75","769.08K","4.19%"
"2022- 11- 29","12,429.00","11,625.00","11,704.50","11,465.00","555.86K","-0.73%"
"2022- 11- 28","12,520.00","11,731.25","11,788.50","11,575.25","506.25K","-1.52%"
"2022- 11- 25","12,713.00","11,878.00","11,933.00","11,766.25","252.37K","6.67%"
"2022- 11- 24","11,917.75","11,888.00","11,932.75","11,874.50","58.84K","-6.84%"
"2022- 11- 23","12,793.00","11,741.50","11,892.75","11,720.00","474.65K","0.94%"
"2022- 11- 22","12,674.00","11,588.00","11,759.25","11,526.50","531.09K","1.35%"
"2022- 11- 21","12,505.00","11,723.00","11,756.00","11,553.00","477.97K","-0.95%"
"2022- 11- 18","12,625.00","11,747.75","11,843.00","11,607.00","585.87K","-0.02%"
"2022- 11- 17","12,627.00","11,777.75","11,827.50","11,528.25","658.47K","-0.23%"
"2022- 11- 16","12,656.00","11,882.00","11,963.00","11,706.50","577.86K","-1.26%"
"2022- 11- 15","12,817.00","11,768.50","12,118.75","11,761.75","771.82K","1.34%"
"2022- 11- 14","12,647.00","11,791.00","11,898.50","11,702.00","576.68K","-0.89%"
"2022- 11- 11","12,760.00","11,669.75","11,876.75","11,569.25","0.03K","1.71%"
"2022- 11- 10","12,546.00","10,841.00","11,677.00","10,808.00","862.15K","6.87%"
"2022- 11- 09","11,740.00","11,089.25","11,164.25","10,822.25","669.07K","-2.21%"
"2022- 11- 08","12,005.00","11,016.00","11,231.25","10,928.75","728.87K","0.84%"
"2022- 11- 07","11,905.00","10,786.50","11,038.50","10,751.00","554.69K","1.06%"
"2022- 11- 04","11,780.00","10,712.00","10,974.25","10,636.00","881.13K","1.40%"
"2022- 11- 03","11,617.00","10,938.00","10,996.00","10,708.00","705.05K","-1.86%"
"2022- 11- 02","11,837.00","11,320.25","11,460.00","10,909.00","770.98K","-3.19%"
"2022- 11- 01","12,227.00","11,455.00","11,619.00","11,288.75","605.36K","-0.93%"
"2022- 10- 31","12,342.00","11,592.50","11,595.00","11,367.25","607.68K","-1.11%"
"2022- 10- 28","12,481.00","11,122.75","11,626.00","11,062.00","728.26K","2.93%"
"2022- 10- 27","12,126.00","11,417.75","11,537.50","10,921.50","0.06K","-3.68%"
"2022- 10- 26","12,589.00","11,510.00","11,703.50","11,415.00","784.64K","-0.16%"
"2022- 10- 25","12,609.00","11,453.75","11,734.00","11,430.25","0.00K","1.90%"
"2022- 10- 24","12,374.00","11,393.75","11,530.25","11,207.75","715.02K","1.00%"
"2022- 10- 21","12,251.00","11,061.25","11,386.25","10,935.50","840.95K","2.23%"
"2022- 10- 20","11,984.00","11,134.00","11,328.75","11,008.00","739.67K","-0.53%"
"2022- 10- 19","12,048.00","11,320.25","11,382.75","11,049.00","733.78K","-0.36%"
"2022- 10- 18","12,092.00","11,161.25","11,431.75","11,081.50","832.22K","0.74%"
"2022- 10- 17","12,003.00","10,720.00","11,146.25","10,713.00","638.72K","3.16%"
"2022- 10- 14","11,635.00","11,064.75","11,253.50","10,726.75","843.53K","-2.68%"
"2022- 10- 13","11,955.00","10,859.00","11,142.75","10,484.75","1.05M","2.13%"
"2022- 10- 12","11,706.00","10,875.00","10,976.75","10,805.50","731.21K","-0.04%"
"2022- 10- 11","11,711.00","10,987.00","11,039.50","10,767.25","833.91K","-1.19%"
"2022- 10- 10","11,852.00","11,067.75","11,136.50","10,876.75","757.73K","-1.08%"
"2022- 10- 07","11,982.00","11,494.50","11,564.50","11,043.25","759.14K","-3.83%"
"2022- 10- 06","12,459.00","11,628.00","11,729.75","11,505.25","773.91K","-0.64%"
"2022- 10- 05","12,539.00","11,630.25","11,711.00","11,366.50","700.89K","-0.14%"
"2022- 10- 04","12,556.00","11,314.50","11,675.00","11,281.50","772.89K","2.95%"
"2022- 10- 03","12,196.00","11,030.00","11,358.25","10,890.75","757.58K","2.35%"
"2022- 09- 30","11,916.00","11,220.00","11,357.25","11,024.25","878.17K","-1.59%"
"2022- 09- 29","12,108.00","11,544.00","11,567.25","11,091.50","0.03K","-2.66%"
"2022- 09- 28","12,439.00","11,361.00","11,613.50","11,141.50","0.01K","1.82%"
"2022- 09- 27","12,217.00","11,315.50","11,568.25","11,233.50","841.07K","0.14%"
"2022- 09- 26","12,200.00","11,362.50","11,537.75","11,256.50","809.85K","-0.41%"
"2022- 09- 23","12,250.00","11,583.75","11,600.25","11,229.00","799.38K","-1.53%"
"2022- 09- 22","12,440.00","11,661.25","11,796.00","11,510.00","786.18K","-1.15%"
"2022- 09- 21","12,585.00","11,946.00","12,140.50","11,647.50","822.97K","-1.58%"
"2022- 09- 20","12,787.00","12,045.75","12,092.50","11,828.25","704.88K","-0.64%"
"2022- 09- 19","12,869.00","11,920.00","12,066.25","11,792.25","632.66K","0.72%"
"2022- 09- 16","12,777.00","11,880.00","11,880.00","11,750.50","10.33K","-0.58%"
"2022- 09- 15","12,851.00","12,159.00","12,187.75","11,866.50","169.93K","-1.49%"
"2022- 09- 14","13,046.00","12,050.25","12,173.00","12,001.75","270.23K","0.98%"
"2022- 09- 13","12,920.00","12,769.50","12,889.00","12,003.25","463.84K","-5.14%"
"2022- 09- 12","13,620.00","12,626.00","12,773.75","12,573.25","444.26K","1.14%"
"2022- 09- 09","13,467.00","12,345.25","12,613.75","12,329.50","535.98K","2.08%"
"2022- 09- 08","13,192.00","12,267.75","12,379.50","12,115.75","737.02K","0.46%"
"2022- 09- 07","13,132.00","12,019.75","12,306.25","11,921.50","677.16K","1.89%"
"2022- 09- 06","12,888.00","12,110.50","12,244.50","11,930.00","895.45K","6.10%"
"2022- 09- 05","12,147.00","12,123.25","12,182.50","12,056.00","143.09K","0.19%"
"2022- 09- 04","12,124.00","12,112.25","12,128.50","12,055.75","12.38K","-6.54%"
"2022- 09- 02","12,972.00","12,297.75","12,461.50","12,040.25","835.87K","-1.44%"
"2022- 09- 01","13,162.00","12,284.75","12,299.50","12,017.75","820.61K","0.05%"
"2022- 08- 31","13,155.00","12,366.00","12,513.00","12,276.25","672.07K","-0.55%"
"2022- 08- 30","13,228.00","12,503.50","12,658.25","12,247.50","797.46K","-1.00%"
"2022- 08- 29","13,362.00","12,485.00","12,610.25","12,401.50","693.09K","-0.95%"
"2022- 08- 26","13,490.00","13,153.75","13,220.00","12,557.50","753.86K","-3.81%"
"2022- 08- 25","14,025.00","12,944.00","13,161.50","12,925.00","543.67K","1.64%"
"2022- 08- 24","13,799.00","12,892.00","13,011.25","12,825.75","503.23K","0.25%"
"2022- 08- 23","13,764.00","12,933.75","13,018.50","12,823.50","570.28K","-0.11%"
"2022- 08- 22","13,779.00","13,226.50","13,226.50","12,874.50","599.95K","-2.56%"
"2022- 08- 19","14,141.00","13,534.25","13,534.50","13,228.75","618.76K","-1.77%"
"2022- 08- 18","14,396.00","13,503.00","13,575.50","13,410.75","530.51K","0.18%"
"2022- 08- 17","14,370.00","13,658.00","13,672.00","13,406.25","610.67K","-1.00%"
"2022- 08- 16","14,515.00","13,674.75","13,740.75","13,522.75","555.98K","0.00%"
"2022- 08- 15","14,515.00","13,571.50","13,706.00","13,495.25","463.77K","0.71%"
"2022- 08- 12","14,412.00","13,344.25","13,583.25","13,312.00","500.65K","1.88%"
"2022- 08- 11","14,146.00","13,380.50","13,575.00","13,285.00","614.82K","-0.57%"
"2022- 08- 10","14,227.00","13,050.00","13,408.00","12,982.00","602.07K","2.60%"
"2022- 08- 09","13,867.00","13,206.25","13,233.75","12,963.25","553.70K","-1.08%"
"2022- 08- 08","14,019.00","13,227.75","13,419.25","13,120.50","597.18K","-0.32%"
"2022- 08- 05","14,064.00","13,327.25","13,384.50","13,085.00","687.79K","0.15%"
"2022- 08- 04","14,043.00","13,247.00","13,356.00","13,184.75","542.68K","0.39%"
"2022- 08- 03","13,988.00","12,921.00","13,310.25","12,867.25","690.06K","2.64%"
"2022- 08- 02","13,628.00","12,974.25","13,097.00","12,814.75","674.56K","-0.24%"
"2022- 08- 01","13,661.00","12,981.00","13,108.75","12,851.75","622.51K","-0.07%"
"2022- 07- 29","13,670.50","12,920.25","13,012.00","12,744.25","592.42K","1.85%"
"2022- 07- 28","13,422.00","12,580.00","12,948.00","12,449.00","645.26K","0.89%"
"2022- 07- 27","13,304.00","12,192.00","12,690.00","12,191.75","634.89K","3.98%"
"2022- 07- 26","12,794.50","12,311.25","12,334.00","12,072.00","536.29K","-2.47%"
"2022- 07- 25","13,119.00","12,444.50","12,498.50","12,266.50","491.61K","-0.58%"
"2022- 07- 22","13,195.00","12,559.25","12,698.50","12,343.75","634.55K","-1.63%"
"2022- 07- 21","13,414.00","12,440.00","12,655.25","12,373.50","605.07K","1.32%"
"2022- 07- 20","13,239.00","12,330.50","12,517.50","12,235.75","643.61K","1.46%"
"2022- 07- 19","13,048.00","11,909.50","12,328.50","11,889.50","585.59K","2.89%"
"2022- 07- 18","12,681.00","12,043.50","12,186.50","11,857.00","553.68K","-0.31%"
"2022- 07- 15","12,721.00","11,810.50","12,021.50","11,740.25","560.98K","2.16%"
"2022- 07- 14","12,452.00","11,729.50","11,835.00","11,511.25","654.56K","0.27%"
"2022- 07- 13","12,419.00","11,780.00","11,970.00","11,479.25","732.27K","-0.08%"
"2022- 07- 12","12,429.00","11,900.50","12,025.50","11,712.00","607.95K","-0.86%"
"2022- 07- 11","12,537.00","12,149.75","12,149.75","11,853.00","578.34K","-2.12%"
"2022- 07- 08","12,809.00","12,115.00","12,211.00","11,952.50","640.45K","0.18%"
"2022- 07- 07","12,785.50","11,901.25","12,168.50","11,836.50","550.46K","2.17%"
"2022- 07- 06","12,514.00","11,820.25","11,974.25","11,727.75","649.91K","0.65%"
"2022- 07- 05","12,433.50","11,606.00","11,815.75","11,389.25","790.94K","6.31%"
"2022- 07- 04","11,695.25","11,571.75","11,745.00","11,501.00","95.28K","1.07%"
"2022- 07- 03","11,572.00","11,614.25","11,614.25","11,562.00","6.04K","-6.06%"
"2022- 07- 01","12,318.00","11,507.50","11,629.75","11,381.75","605.40K","0.73%"
"2022- 06- 30","12,229.00","11,691.50","11,696.75","11,351.00","738.07K","-1.33%"
"2022- 06- 29","12,394.00","11,680.50","11,749.00","11,564.50","590.17K","-0.68%"
"2022- 06- 28","12,479.00","12,076.25","12,174.25","11,661.50","634.69K","-2.56%"
"2022- 06- 27","12,807.00","12,137.50","12,262.00","11,994.25","565.80K","-0.22%"
"2022- 06- 24","12,835.00","11,687.75","12,148.50","11,684.75","563.30K","3.24%"
"2022- 06- 23","12,432.00","11,542.75","11,766.75","11,460.50","630.13K","0.08%"
"2022- 06- 22","12,422.00","11,579.75","11,745.75","11,320.50","638.96K","4.23%"
"2022- 06- 21","11,918.25","11,332.50","11,678.25","11,273.75","657.21K","4.32%"
"2022- 06- 20","11,424.25","11,428.00","11,442.75","11,274.50","137.40K","-0.06%"
"2022- 06- 19","11,431.50","11,307.75","11,434.50","11,307.75","12.95K","-5.63%"
"2022- 06- 17","12,113.00","11,178.50","11,290.00","11,130.25","14.06K","1.31%"
"2022- 06- 16","11,956.00","11,608.50","11,737.75","11,036.75","146.54K","-3.79%"
"2022- 06- 15","12,427.00","11,329.75","11,759.25","11,327.75","265.81K","1.99%"
"2022- 06- 14","12,185.00","11,334.25","11,505.50","11,205.00","378.13K","0.21%"
"2022- 06- 13","12,159.00","11,768.00","11,772.50","11,254.50","530.22K","-3.72%"
"2022- 06- 10","12,629.00","12,301.50","12,338.75","11,823.00","617.40K","-3.33%"
"2022- 06- 09","13,064.00","12,625.00","12,726.00","12,255.25","690.16K","-2.54%"
"2022- 06- 08","13,405.00","12,680.50","12,783.00","12,579.25","583.65K","-0.73%"
"2022- 06- 07","13,503.00","12,605.25","12,740.25","12,412.50","577.97K","0.81%"
"2022- 06- 06","13,395.00","12,549.75","12,810.00","12,527.00","536.94K","0.64%"
"2022- 06- 03","13,310.00","12,896.00","12,945.25","12,503.00","652.96K","-2.10%"
"2022- 06- 02","13,596.00","12,549.75","12,903.75","12,442.50","620.01K","2.58%"
"2022- 06- 01","13,254.00","12,662.50","12,823.50","12,454.75","682.21K","-0.30%"
"2022- 05- 31","13,294.00","12,705.25","12,883.00","12,480.00","832.39K","3.73%"
"2022- 05- 30","12,815.75","12,736.75","12,880.75","12,720.75","137.72K","0.61%"
"2022- 05- 29","12,737.75","12,713.25","12,757.00","12,673.00","8.54K","-4.40%"
"2022- 05- 27","13,324.00","12,250.00","12,720.25","12,222.00","615.99K","4.31%"
"2022- 05- 26","12,774.00","11,887.50","12,343.00","11,848.25","611.88K","2.73%"
"2022- 05- 25","12,434.00","11,808.00","12,036.00","11,672.00","671.10K","1.41%"
"2022- 05- 24","12,261.00","11,915.00","11,918.00","11,576.25","717.43K","-2.12%"
"2022- 05- 23","12,526.00","11,866.00","12,075.50","11,783.75","660.21K","5.79%"
"2022- 05- 20","11,840.75","11,898.00","12,096.75","11,491.25","806.78K","-0.32%"
"2022- 05- 19","11,878.25","11,907.00","12,076.75","11,704.00","827.74K","-0.48%"
"2022- 05- 18","11,935.50","12,572.00","12,594.00","11,862.75","735.39K","-4.97%"
"2022- 05- 17","12,560.25","12,235.50","12,578.00","12,234.00","653.22K","2.58%"
"2022- 05- 16","12,244.75","12,409.00","12,498.75","12,190.25","623.72K","-0.96%"
"2022- 05- 14","12,364.00","12,364.00","12,364.00","12,364.00","","-0.15%"
"2022- 05- 13","12,382.75","11,891.50","12,432.00","11,891.50","663.52K","3.65%"
"2022- 05- 12","11,947.25","12,004.50","12,132.75","11,689.00","878.24K","-0.19%"
"2022- 05- 11","11,969.75","12,328.75","12,553.25","11,938.50","865.89K","-3.07%"
"2022- 05- 10","12,349.00","12,206.00","12,547.00","12,102.25","853.86K","1.27%"
"2022- 05- 09","12,193.75","12,605.00","12,637.25","12,135.25","816.03K","-3.71%"
"2022- 05- 07","12,663.50","12,663.50","12,663.50","12,663.50","","-0.25%"
"2022- 05- 06","12,695.75","12,883.25","12,928.75","12,519.00","852.23K","-1.26%"
"2022- 05- 05","12,858.00","13,500.25","13,548.00","12,705.25","877.80K","-4.98%"
"2022- 05- 04","13,531.25","13,121.00","13,555.25","12,883.00","703.19K","3.39%"
"2022- 05- 03","13,087.50","13,051.75","13,183.75","12,968.50","662.22K","0.11%"
"2022- 05- 02","13,073.00","12,892.25","13,084.50","12,709.75","763.82K","1.72%"
"2022- 04- 29","12,852.00","13,219.50","13,433.00","12,831.75","723.39K","-4.48%"
"2022- 04- 28","13,454.75","13,191.00","13,542.00","13,033.00","756.36K","3.43%"
"2022- 04- 27","13,009.00","12,881.00","13,255.25","12,878.25","817.20K","-0.05%"
"2022- 04- 26","13,016.00","13,523.50","13,583.75","12,801.50","755.33K","-3.84%"
"2022- 04- 25","13,535.75","13,334.25","13,549.75","13,184.00","749.65K","1.36%"
"2022- 04- 22","13,353.50","13,720.00","13,781.00","13,297.00","732.26K","-2.73%"
